subject	count_trial	count_subj	Global_trial_num	run_num	trial_time	resp_key	resp_time	trial_type	acc	currCity	priorCity	trialList	respList	curVidNav	tmn
S11_B	98	10	23	3	550.5516	s	555.8204	s	1	1	1	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_34.txt	n
S11_B	99	10	24	3	575.5784	s	591.3345	s	1	1	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_35.txt	n
S11_B	100	10	25	3	600.6058	d	602.4394	d	1	3	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_35.txt	t
S12_B	1	11	1	0	0.01659101	nan	0	null	0	1	99	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_1.txt	n
S12_B	2	11	2	0	25.05982	d	32.76315	s	0	1	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_1.txt	n
S12_B	3	11	3	0	50.0699	d	62.05803	d	1	2	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_0.txt	m
S12_B	4	11	4	0	75.0797	nan	0	s	0	2	2	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_1.txt	m
S12_B	5	11	5	0	100.0898	s	110.0561	s	1	2	2	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_2.txt	m
S12_B	6	11	6	0	125.0998	s	142.0565	d	0	3	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_0.txt	t
S12_B	7	11	7	0	150.1264	s	161.9146	s	1	3	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_1.txt	t
S12_B	8	11	8	0	175.1362	d	186.6411	s	0	3	3	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_2.txt	t
S12_B	9	11	9	0	200.1463	s	210.8841	d	0	2	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_3.txt	m
S12_B	10	11	10	0	225.1563	s	241.7796	d	0	1	2	>,>,<	,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_2.txt	n
S12_B	11	11	11	0	250.1662	s	269.3409	s	1	1	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_3.txt	n
S12_B	12	11	12	0	275.2097	s	290.1444	d	0	3	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_3.txt	t
S12_B	13	11	13	0	300.2025	nan	0	s	0	3	3	>,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_4.txt	t
S12_B	14	11	14	0	325.2128	d	336.2508	d	1	2	3	>,<,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_4.txt	m
S12_B	15	11	15	0	350.2397	d	365.6123	d	1	1	2	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_4.txt	n
S12_B	16	11	16	0	375.2494	d	388.7884	d	1	2	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_5.txt	m
S12_B	17	11	17	0	400.2763	d	405.9955	d	1	3	2	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_5.txt	t
S12_B	18	11	18	0	425.2864	s	439.5922	d	0	1	3	<,>,<	,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_5.txt	n
S12_B	19	11	19	0	450.3131	d	465.3689	d	1	3	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_6.txt	t
S12_B	20	11	20	0	475.3227	s	481.9422	s	1	3	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_7.txt	t
S12_B	21	11	21	0	500.3499	s	513.8226	d	0	1	3	<,<,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_6.txt	n
S12_B	22	11	22	0	525.3766	d	539.1325	s	0	1	1	<,<,>	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_7.txt	n
S12_B	23	11	23	0	550.3876	d	558.4078	s	0	1	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_8.txt	n
S12_B	24	11	24	0	575.3978	s	585.8019	s	1	1	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_9.txt	n
S12_B	25	11	25	0	600.4244	s	608.1772	d	0	3	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_8.txt	t
S12_B	26	11	1	1	0.033382	nan	0	null	0	1	99	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_10.txt	n
S12_B	27	11	2	1	25.04313	s	30.54512	d	0	2	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_6.txt	m
S12_B	28	11	3	1	50.0697	nan	0	d	0	1	2	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_11.txt	n
S12_B	29	11	4	1	75.07962	d	94.38759	d	1	2	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_7.txt	m
S12_B	30	11	5	1	100.1063	d	117.5465	d	1	1	2	>,>,<	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_12.txt	n
S12_B	31	11	6	1	125.1335	d	144.7076	d	1	3	1	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_9.txt	t
S12_B	32	11	7	1	150.1428	d	154.1943	s	0	3	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_10.txt	t
S12_B	33	11	8	1	175.1693	d	177.8705	d	1	1	3	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_13.txt	n
S12_B	34	11	9	1	200.1959	s	215.8854	s	1	1	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_14.txt	n
S12_B	35	11	10	1	225.2056	s	230.2742	s	1	1	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_15.txt	n
S12_B	36	11	11	1	250.2155	d	266.7388	d	1	2	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_8.txt	m
S12_B	37	11	12	1	275.2254	s	292.9826	s	1	2	2	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_9.txt	m
S12_B	38	11	13	1	300.2521	s	309.8057	s	1	2	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_10.txt	m
S12_B	39	11	14	1	325.2782	d	337.4454	d	1	3	2	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_11.txt	t
S12_B	40	11	15	1	350.2882	d	361.3259	d	1	2	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_11.txt	m
S12_B	41	11	16	1	375.2983	d	385.0376	d	1	3	2	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_12.txt	t
S12_B	42	11	17	1	400.3084	d	414.9478	s	0	3	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_13.txt	t
S12_B	43	11	18	1	425.3352	s	439.7574	d	0	1	3	<,<,<	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_16.txt	n
S12_B	44	11	19	1	450.3614	s	457.2807	d	0	2	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_12.txt	m
S12_B	45	11	20	1	475.3714	d	488.1263	s	0	2	2	<,>,>	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_13.txt	m
S12_B	46	11	21	1	500.3975	s	514.7029	d	0	1	2	<,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_17.txt	n
S12_B	47	11	22	1	525.424	s	536.3456	s	1	1	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_18.txt	n
S12_B	48	11	23	1	550.4341	d	564.6899	d	1	3	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_14.txt	t
S12_B	49	11	24	1	575.4608	s	587.6318	d	0	1	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_19.txt	n
S12_B	50	11	25	1	600.4871	s	608.3397	s	1	1	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_20.txt	n
S12_B	51	11	1	2	0.03319699	nan	0	null	0	3	99	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_15.txt	t
S12_B	52	11	2	2	25.04303	s	29.5116	d	0	2	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_14.txt	m
S12_B	53	11	3	2	50.05292	s	59.79031	d	0	3	2	>,<,<	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_16.txt	t
S12_B	54	11	4	2	75.06281	d	86.78419	d	1	1	3	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_21.txt	n
S12_B	55	11	5	2	100.0732	d	113.8542	s	0	1	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_22.txt	n
S12_B	56	11	6	2	125.0994	d	139.2052	d	1	3	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_17.txt	t
S12_B	57	11	7	2	150.1263	s	156.0952	d	0	1	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_23.txt	n
S12_B	58	11	8	2	175.1363	d	183.6064	s	0	1	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_24.txt	n
S12_B	59	11	9	2	200.1631	d	216.9871	d	1	3	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_18.txt	t
S12_B	60	11	10	2	225.173	s	236.6945	s	1	3	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_19.txt	t
S12_B	61	11	11	2	250.1997	s	270.1576	s	1	3	3	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_20.txt	t
S12_B	62	11	12	2	275.2097	s	290.1819	s	1	3	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_21.txt	t
S12_B	63	11	13	2	300.2198	d	310.9067	d	1	1	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_25.txt	n
S12_B	64	11	14	2	325.2291	d	338.8179	d	1	2	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_15.txt	m
S12_B	65	11	15	2	350.2394	s	368.7299	s	1	2	2	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_16.txt	m
S12_B	66	11	16	2	375.2494	d	383.0692	s	0	2	2	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_17.txt	m
S12_B	67	11	17	2	400.2601	d	411.2309	d	1	1	2	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_26.txt	n
S12_B	68	11	18	2	425.2701	s	444.3613	s	1	1	1	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_27.txt	n
S12_B	69	11	19	2	450.2969	d	458.6835	s	0	1	1	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_28.txt	n
S12_B	70	11	20	2	475.3573	s	488.4793	d	0	3	1	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_22.txt	t
S12_B	71	11	21	2	500.3672	s	503.1013	s	1	3	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_23.txt	t
S12_B	72	11	22	2	525.3934	s	540.8495	s	1	3	3	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_24.txt	t
S12_B	73	11	23	2	550.403	s	561.8574	d	0	2	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_18.txt	m
S12_B	74	11	24	2	575.4292	s	584.8833	d	0	3	2	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_25.txt	t
S12_B	75	11	25	2	600.44	s	616.7131	d	0	2	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_19.txt	m
S12_B	76	11	1	3	0.03336501	nan	0	null	0	2	99	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_20.txt	m
S12_B	77	11	2	3	25.02664	s	28.62816	s	1	2	2	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_21.txt	m
S12_B	78	11	3	3	50.05322	d	67.67747	d	1	1	2	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_29.txt	n
S12_B	79	11	4	3	75.07996	s	81.51611	s	1	1	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_30.txt	n
S12_B	80	11	5	3	100.0899	d	111.9447	d	1	2	1	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_22.txt	m
S12_B	81	11	6	3	125.0998	d	135.604	s	0	2	2	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_23.txt	m
S12_B	82	11	7	3	150.11	s	159.2303	s	1	2	2	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_24.txt	m
S12_B	83	11	8	3	175.1196	d	180.8888	d	1	3	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_26.txt	t
S12_B	84	11	9	3	200.1463	nan	0	d	0	2	3	>,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_25.txt	m
S12_B	85	11	10	3	225.1731	d	233.5788	s	0	2	2	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_26.txt	m
S12_B	86	11	11	3	250.2169	d	258.3531	d	1	3	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_27.txt	t
S12_B	87	11	12	3	275.2263	s	292.7164	s	1	3	3	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_28.txt	t
S12_B	88	11	13	3	300.2361	s	308.1392	s	1	3	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_29.txt	t
S12_B	89	11	14	3	325.2802	s	326.9636	s	1	3	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_30.txt	t
S12_B	90	11	15	3	350.2733	d	356.7092	d	1	1	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_31.txt	n
S12_B	91	11	16	3	375.2835	s	379.4185	s	1	1	1	>,>,<	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_32.txt	n
S12_B	92	11	17	3	400.3108	d	407.1135	d	1	3	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_31.txt	t
S12_B	93	11	18	3	425.3381	d	433.3412	d	1	1	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_33.txt	n
S12_B	94	11	19	3	450.3478	d	463.7796	s	0	1	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_34.txt	n
S12_B	95	11	20	3	475.3574	s	476.9912	s	1	1	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_35.txt	n
S12_B	96	11	21	3	500.3672	s	502.8348	d	0	3	1	<,<,>	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_32.txt	t
S12_B	97	11	22	3	525.3773	s	541.8337	s	1	3	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_33.txt	t
S12_B	98	11	23	3	550.3872	s	556.3899	s	1	3	3	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_34.txt	t
S12_B	99	11	24	3	575.397	s	590.2022	s	1	3	3	>,<,>	,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_35.txt	t
S12_B	100	11	25	3	600.4237	d	602.9576	d	1	2	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_27.txt	m
S13_B	1	12	1	0	0.01681399	nan	0	null	0	2	99	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_1.txt	m
S13_B	2	12	2	0	25.05967	s	33.76327	s	1	2	2	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_2.txt	m
S13_B	3	12	3	0	50.08625	d	63.00807	d	1	1	2	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_0.txt	n
S13_B	4	12	4	0	75.0961	s	89.40223	s	1	1	1	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_1.txt	n
S13_B	5	12	5	0	100.1227	d	102.9238	d	1	2	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_3.txt	m
S13_B	6	12	6	0	125.1492	d	138.7049	s	0	2	2	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_4.txt	m
S13_B	7	12	7	0	150.1759	d	156.0615	s	0	2	2	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_5.txt	m
S13_B	8	12	8	0	175.1859	s	184.4564	d	0	3	2	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_0.txt	t
S13_B	9	12	9	0	200.2125	s	207.4491	d	0	2	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_6.txt	m
S13_B	10	12	10	0	225.2393	d	231.4085	s	0	2	2	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_7.txt	m
S13_B	11	12	11	0	250.2659	s	262.3714	d	0	3	2	<,>,>	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_1.txt	t
S13_B	12	12	12	0	275.2935	d	288.9648	s	0	3	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_2.txt	t
S13_B	13	12	13	0	300.2861	d	309.3357	s	0	3	3	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_3.txt	t
S13_B	14	12	14	0	325.3127	s	331.3485	s	1	3	3	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_4.txt	t
S13_B	15	12	15	0	350.3398	d	364.7284	d	1	1	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_2.txt	n
S13_B	16	12	16	0	375.3495	nan	0	s	0	1	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_3.txt	n
S13_B	17	12	17	0	400.376	d	411.9798	d	1	3	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_5.txt	t
S13_B	18	12	18	0	425.4019	d	428.2695	d	1	1	3	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_4.txt	n
S13_B	19	12	19	0	450.4287	s	455.8641	s	1	1	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_5.txt	n
S13_B	20	12	20	0	475.4551	d	478.7738	s	0	1	1	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_6.txt	n
S13_B	21	12	21	0	500.465	s	506.067	d	0	3	1	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_6.txt	t
S13_B	22	12	22	0	525.4921	d	538.7142	s	0	3	3	<,>,>	l,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_7.txt	t
S13_B	23	12	23	0	550.5185	d	566.5748	s	0	3	3	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_8.txt	t
S13_B	24	12	24	0	575.5447	d	585.5316	s	0	3	3	>,<,<	,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_9.txt	t
S13_B	25	12	25	0	600.5551	d	609.6581	d	1	2	3	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_8.txt	m
S13_B	26	12	1	1	0.03315401	nan	0	null	0	1	99	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_7.txt	n
S13_B	27	12	2	1	25.04303	s	29.84499	d	0	2	1	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_9.txt	m
S13_B	28	12	3	1	50.06966	s	64.59291	d	0	1	2	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_8.txt	n
S13_B	29	12	4	1	75.09624	nan	0	d	0	2	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_10.txt	m
S13_B	30	12	5	1	100.1228	d	116.5796	d	1	1	2	<,<,<	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_9.txt	n
S13_B	31	12	6	1	125.1327	nan	0	d	0	3	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_10.txt	t
S13_B	32	12	7	1	150.1592	s	159.6798	s	1	3	3	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_11.txt	t
S13_B	33	12	8	1	175.1857	d	186.6736	d	1	1	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_10.txt	n
S13_B	34	12	9	1	200.2123	d	219.203	s	0	1	1	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_11.txt	n
S13_B	35	12	10	1	225.222	d	240.578	s	0	1	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_12.txt	n
S13_B	36	12	11	1	250.2486	s	268.8395	d	0	2	1	<,<,>	l,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_11.txt	m
S13_B	37	12	12	1	275.2752	d	293.7326	s	0	2	2	<,<,<	,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_12.txt	m
S13_B	38	12	13	1	300.3017	s	304.8871	s	1	2	2	>,>,>	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_13.txt	m
S13_B	39	12	14	1	325.3116	s	335.0492	d	0	3	2	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_12.txt	t
S13_B	40	12	15	1	350.3383	d	363.5938	d	1	2	3	>,<,>	r,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_14.txt	m
S13_B	41	12	16	1	375.365	s	391.1546	d	0	3	2	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_13.txt	t
S13_B	42	12	17	1	400.3917	d	403.0092	s	0	3	3	>,>,<	r,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_14.txt	t
S13_B	43	12	18	1	425.4011	d	439.6735	d	1	1	3	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_13.txt	n
S13_B	44	12	19	1	450.4279	s	457.7977	d	0	2	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_15.txt	m
S13_B	45	12	20	1	475.4545	d	479.8567	s	0	2	2	<,>,<	,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_16.txt	m
S13_B	46	12	21	1	500.4813	d	515.1036	d	1	1	2	>,<,>	,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_14.txt	n
S13_B	47	12	22	1	525.4915	d	543.5821	s	0	1	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_15.txt	n
S13_B	48	12	23	1	550.5181	d	565.4077	d	1	3	1	>,<,<	r,l,l	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_15.txt	t
S13_B	49	12	24	1	575.5446	d	592.401	d	1	1	3	<,<,>	l,l,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_16.txt	n
S13_B	50	12	25	1	600.5708	s	607.1606	s	1	1	1	<,>,<	l,r,l	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_17.txt	n
S13_B	51	12	1	2	0.03339702	nan	0	null	0	3	99	<,>,>	r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_16.txt	t
S13_B	52	12	2	2	25.05996	nan	0	d	0	2	3	<,>,<	r,,r	NavClipsFinalCutRand/GR_st9_5000_3c_1/Position/position_17.txt	m
S13_B	53	12	3	2	50.08649	nan	0	d	0	3	2	>,<,>	,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_17.txt	t
S13_B	54	12	4	2	75.11316	d	89.70257	d	1	1	3	>,<,>	,,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_18.txt	n
S13_B	55	12	5	2	100.1232	d	109.2934	s	0	1	1	<,>,<	r,,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_19.txt	n
S13_B	56	12	6	2	125.1498	nan	0	d	0	3	1	<,>,>	r,,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_18.txt	t
S13_B	57	12	7	2	150.1766	d	160.5971	d	1	1	3	<,<,>	r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_20.txt	n
S13_B	58	12	8	2	175.2029	nan	0	s	0	1	1	<,>,>	r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_21.txt	n
S13_B	59	12	9	2	200.2129	d	215.5188	d	1	3	1	<,<,<	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_19.txt	t
S13_B	60	12	10	2	225.2395	d	236.4438	s	0	3	3	>,>,>		NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_20.txt	t
S13_B	61	12	11	2	250.2662	d	261.5545	s	0	3	3	<,<,<	,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_21.txt	t
S13_B	62	12	12	2	275.2927	nan	0	s	0	3	3	>,<,>	,r	NavClipsFinalCutRand/GR_st9_5000_3c_2/Position/position_22.txt	t
S13_B	63	12	13	2	300.3025	nan	0	d	0	1	3	<,<,<	r,r,r	NavClipsFinalCutRand/GR_st9_5000_3c_0/Position/position_22.txt	n
